symbol,name,exchange,sector,list_date,mktcap
NVDA,NVIDIA Corp.,NASDAQ,半导体,,5177601177979
GOOGL,"Alphabet, Inc.",NASDAQ,媒体内容,,4231288645233
GOOG,"Alphabet, Inc.",NASDAQ,互联网,,4203707235205
AAPL,"Apple, Inc.",NASDAQ,计算机,,3974331283680
MSFT,Microsoft Corp.,NASDAQ,软件,,3187451335817
AMZN,"Amazon.com, Inc.",NASDAQ,互联网,,2792879323478
TSM,"Taiwan Semiconductor Manufacturing Co., Ltd.",NYSE,半导体,,2034106198611
AVGO,Broadcom Inc.,NASDAQ,半导体,,1893062426786
META,"Meta Platforms, Inc.",NASDAQ,,,1703738934587
TSLA,"Tesla, Inc.",NASDAQ,汽车制造,,1411926840857
BRK.B,"Berkshire Hathaway, Inc.",NYSE,保险,,1031951963701
BRK.A,"Berkshire Hathaway, Inc.",NYSE,保险,,1029154347000
WMT,"Walmart, Inc.",NYSE,零售,,1017018592182
JPM,JPMorgan Chase & Co.,NYSE,,,835538262823
LLY,Eli Lilly & Co.,NYSE,生物技术和制药,,826045678709
XOM,Exxon Mobil Corp.,NYSE,,,625770032914
V,"Visa, Inc.",NYSE,,,594910470798
MU,"Micron Technology, Inc.",NASDAQ,半导体,,568671178528
JNJ,Johnson & Johnson,NYSE,制药,,548315878488
ASML,ASML Holding NV,NASDAQ,半导体,,533633942219
AMD,"Advanced Micro Devices, Inc.",NYSE,半导体,,526697241963
ORCL,Oracle Corp.,NYSE,软件,,477193546888
MA,"Mastercard, Inc.",NYSE,商业服务,,452585821000
COST,Costco Wholesale Corp.,NASDAQ,,,440990624760
INTC,Intel Corp.,NASDAQ,半导体,,424694644022
NFLX,"Netflix, Inc.",NASDAQ,,,388530366505
CAT,"Caterpillar, Inc.",NYSE,,,380646925931
BAC,Bank of America Corp.,NYSE,银行,,375710638701
CVX,Chevron Corp.,NYSE,油气,,375174150949
ABBV,"AbbVie, Inc.",NYSE,生物技术和制药,,349383630170
PG,Procter & Gamble Co.,NYSE,,,347403672592
CSCO,"Cisco Systems, Inc.",NASDAQ,电信,,343166713669
PLTR,"Palantir Technologies, Inc.",NYSE,,,338430623091
KO,The Coca-Cola Co.,NYSE,饮料,,337359490599
UNH,"UnitedHealth Group, Inc.",NYSE,卫生保健设施,,333050847844
HD,"The Home Depot, Inc.",NYSE,零售,,327762816538
LRCX,Lam Research Corp.,NASDAQ,半导体,,314193464658
BABA,Alibaba Group Holding Ltd.,NYSE,,,313867551570
HSBC,HSBC Holdings Plc,NYSE,银行,,309200989223
AMAT,"Applied Materials, Inc.",NASDAQ,半导体,,302397088403
GE,GE Aerospace,NYSE,多元化制造商,,301785295224
MS,Morgan Stanley,NYSE,,,300792500000
GEV,"GE Vernova, Inc.",NYSE,,,292480228767
AZN,AstraZeneca PLC,NYSE,制药,,289591412494
NVS,Novartis AG,NYSE,生物技术和制药,,277702862028
GS,"The Goldman Sachs Group, Inc.",NYSE,,,273285329886
MRK,"Merck & Co., Inc.",NYSE,生物技术和制药,,271847219325
PM,"Philip Morris International, Inc.",NYSE,农业,,258627248588
TM,Toyota Motor Corp.,NYSE,汽车制造,,251661419205
WFC,Wells Fargo & Co.,NYSE,银行,,249728401362
RY,Royal Bank of Canada,NYSE,银行,,248247396572
SHEL,Shell Plc,NYSE,,,245472716446
TXN,Texas Instruments Incorporated,NASDAQ,半导体,,241095402222
KLAC,KLA Corp.,NASDAQ,半导体,,237062531362
RTX,RTX Corp.,NYSE,,,236571875507
LIN,Linde Plc,NYSE,媒体内容,,236502473135
C,"Citigroup, Inc.",NYSE,银行,,219220765918
IBM,International Business Machines Corp.,NYSE,,,219059069094
AXP,American Express Co.,NYSE,多元化金融服务,,214905530657
PEP,"PepsiCo, Inc.",NYSE,饮料,,213598570916
ARM,Arm Holdings Plc,NASDAQ,,,210934150589
ANET,"Arista Networks, Inc.",NYSE,计算机硬件,,208121825171
MCD,McDonald's Corp.,NYSE,零售,,207892405515
TMUS,"T-Mobile US, Inc.",NYSE,,,205662673509
SAP,SAP SE,NYSE,软件,,202600679454
NEE,"NextEra Energy, Inc.",NYSE,电力,,201298007913
MUFG,"Mitsubishi UFJ Financial Group, Inc.",NYSE,,,198873182586
BHP,BHP Group Ltd.,NYSE,,,198319015033
VZ,"Verizon Communications, Inc.",NYSE,,,197505000000
TTE,TotalEnergies SE,NYSE,,,194595210139
RDS.A,Shell Plc,NYSE,,,192700601317
ADI,"Analog Devices, Inc.",NASDAQ,半导体,,187138421037
AMGN,"Amgen, Inc.",NASDAQ,生物技术,,183035063719
NVO,Novo Nordisk A/S,NYSE,制药,,182603445699
BA,The Boeing Co.,NYSE,航空航天/国防,,181924410755
T,"AT&T, Inc.",NYSE,电信,,181577547874
DIS,The Walt Disney Co.,NYSE,媒体内容,,179800257372
SAN,Banco Santander SA,NYSE,银行,,176916655113
APH,Amphenol Corp.,NYSE,电子,,176706070264
TD,The Toronto-Dominion Bank,NYSE,银行,,175877958851
TMO,"Thermo Fisher Scientific, Inc.",NYSE,,,174736368479
TJX,"The TJX Cos., Inc.",NYSE,零售,,174029272726
ISRG,"Intuitive Surgical, Inc.",NASDAQ,医疗保健产品,,165259463605
ABT,Abbott Laboratories,NYSE,,,163193197614
BLK,"BlackRock, Inc.",NYSE,,,163131655983
GILD,"Gilead Sciences, Inc.",NASDAQ,生物技术和制药,,160400753242
ETN,Eaton Corp. Plc,NYSE,,,160336998067
QCOM,"QUALCOMM, Inc.",NASDAQ,半导体,,160145949487
RIO,Rio Tinto Plc,NYSE,采矿,,160144736526
UNP,Union Pacific Corp.,NASDAQ,运输,,158960769851
SHOP,"Shopify, Inc.",NYSE,,,158889929308
SCHW,The Charles Schwab Corp.,NYSE,多元化金融服务,,157923716270
DE,Deere & Co.,NYSE,机械-多元,,152282426729
COP,ConocoPhillips,NYSE,油气,,151509527633
WELL,"Welltower, Inc.",NYSE,,,151354286457
APP,Applovin Corp.,NYSE,服饰,,150991238701
UBER,"Uber Technologies, Inc.",NYSE,,,150949091470
PFE,Pfizer Inc.,NYSE,制药,,150599230976
CRM,"Salesforce, Inc.",NYSE,软件,,148370403555
SNDK,Sandisk Corp.,NASDAQ,计算机,,147947830681
PANW,"Palo Alto Networks, Inc.",NYSE,电信,,146823434555
BUD,Anheuser-Busch InBev NV,NYSE,饮料,,145253003601
SCCO,Southern Copper Corp.,NYSE,,,140910176036
PDD,"PDD Holdings, Inc.",NASDAQ,,,138117405588
PBR,Petr贸leo Brasileiro SA,NYSE,油气,,136709460983
HON,"Honeywell International, Inc.",NYSE,电子,,134933271899
BKNG,"Booking Holdings, Inc.",NASDAQ,,,134872976404
LOW,"Lowe's Companies, Inc.",NYSE,零售,,134622316779
MRVL,"Marvell Technology, Inc.",NASDAQ,半导体,,133986480670
SMFG,"Sumitomo Mitsui Financial Group, Inc.",NYSE,银行,,133526331433
DELL,"Dell Technologies, Inc.",NYSE,计算机硬件,,133037242401
WDC,Western Digital Corp.,NASDAQ,计算机硬件,,132529921640
PLD,"Prologis, Inc.",NYSE,房地产信托投资基金,,131938606153
GLW,"Corning, Inc.",NYSE,计算机硬件,,131447127654
UBS,UBS Group AG,NYSE,,,130145081345
STX,Seagate Technology Holdings Plc,NASDAQ,计算机硬件,,129717420029
HDB,HDFC Bank Ltd.,NYSE,银行,,129348051361
CB,Chubb Ltd.,NYSE,保险,,128339930857
SPGI,"S&P Global, Inc.",NYSE,,,128289404181
BTI,British American Tobacco plc,NYSE,农业,,126935817887
DHR,Danaher Corp.,NYSE,,,126676966266
UL,Unilever Plc,NYSE,食品,,125988386341
BBVA,Banco Bilbao Vizcaya Argentaria SA,NYSE,银行,,124173373587
PBR.A,Petr贸leo Brasileiro SA,NYSE,,,123312951104
SYK,Stryker Corp.,NYSE,医疗保健产品,,123133270922
COF,Capital One Financial Corp.,NYSE,,,121791655396
PH,Parker-Hannifin Corp.,NYSE,,,121470790591
BP,BP Plc,NYSE,,,121325658671
BMY,Bristol Myers Squibb Co.,NYSE,制药,,118971925897
PGR,Progressive Corp.,NYSE,保险,,118662421783
LMT,Lockheed Martin Corp.,NYSE,,,118147702322
SONY,Sony Group Corp.,NYSE,,,117946573555
NEM,Newmont Corp.,NYSE,,,117322983426
VRT,Vertiv Holdings Co.,NYSE,,,117187754826
ANTM,"Anthem, Inc.",NYSE,,,116342689895
ENB,"Enbridge, Inc.",NYSE,,,115757001768
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,,,115391871877
MO,"Altria Group, Inc.",NYSE,农业,,113325314877
SBUX,Starbucks Corp.,NASDAQ,零售,,110842497362
CEG,Constellation Energy Corp.,NASDAQ,电力,,110753485959
INTU,"Intuit, Inc.",NASDAQ,软件,,110725090350
SNY,Sanofi,NYSE,制药,,110555701836
GSK,GSK Plc,NYSE,生物技术和制药,,110463409956
VRTX,"Vertex Pharmaceuticals, Inc.",NASDAQ,生物技术,,109407754488
ACN,Accenture Plc,NYSE,,,109132337052
BMO,Bank of Montreal,NYSE,银行,,106809468078
SO,The Southern Co.,NYSE,电力,,106558523250
TT,Trane Technologies Plc,NYSE,,,106304438518
EQIX,"Equinix, Inc.",NASDAQ,互联网,,106119854906
MDT,Medtronic Plc,NYSE,,,105124494788
MFG,"Mizuho Financial Group, Inc.",NYSE,银行,,104364777066
CVS,CVS Health Corp.,NYSE,,,103797137861
CME,"CME Group, Inc.",NASDAQ,,,103229782844
MCK,McKesson Corp.,NYSE,制药,,102205980942
CM,Canadian Imperial Bank of Commerce,NYSE,银行,,100833547807
DUK,Duke Energy Corp.,NYSE,电力,,99456090373
BN,Brookfield Corp.,NYSE,,,98963013119
CMCSA,Comcast Corp.,NASDAQ,媒体,,98772118625
ADBE,"Adobe, Inc.",NASDAQ,软件,,98252936740
ITUB,Ita煤 Unibanco Holding SA,NYSE,银行,,97428817151
CNQ,Canadian Natural Resources Ltd.,NYSE,,,96745459035
HCA,"HCA Healthcare, Inc.",NYSE,健康护理服务,,96561672924
HWM,"Howmet Aerospace, Inc.",NYSE,,,96391647600
EQNR,Equinor ASA,NYSE,,,96197973882
IBN,ICICI Bank Ltd.,NYSE,银行,,96082845682
BX,"Blackstone, Inc.",NYSE,,,95189311949
MAR,"Marriott International, Inc.",NYSE,住宿,,94919841294
DCM,"NTT DoCoMo, Inc.",NYSE,电信,,94837388933
AEM,Agnico Eagle Mines Ltd.,NYSE,,,94802233943
PWR,"Quanta Services, Inc.",NYSE,,,94715804127
BNS,The Bank of Nova Scotia,NYSE,银行,,94444849829
NOW,"ServiceNow, Inc.",NYSE,软件,,93323059079
FDX,FedEx Corp.,NYSE,,,93056634840
SNPS,"Synopsys, Inc.",NASDAQ,软件,,92694952051
BK,The Bank of New York Mellon Corp.,NYSE,,,91672778232
WM,"Waste Management, Inc.",NYSE,,,91433158739
MELI,"MercadoLibre, Inc.",NASDAQ,互联网,,90866585453
KKR,"KKR & Co., Inc.",NYSE,,,90412179425
CDNS,"Cadence Design Systems, Inc.",NASDAQ,软件,,89822410909
MMC,"Marsh & McLennan Cos., Inc.",NYSE,保险,,89506475665
SPOT,Spotify Technology SA,NYSE,,,89444599845
WMB,"The Williams Cos., Inc.",NYSE,管道,,89323338522
CMI,"Cummins, Inc.",NYSE,,,88835919609
PNC,"The PNC Financial Services Group, Inc.",NYSE,银行,,88811854460
STO,Equinor ASA,NYSE,,,88670660616
ICE,"Intercontinental Exchange, Inc.",NYSE,多元化金融服务,,88535955949
CVNA,Carvana Co.,NYSE,,,88433270467
UPS,"United Parcel Service, Inc.",NYSE,运输,,88315000910
USB,U.S. Bancorp,NYSE,银行,,87429872627
NGG,National Grid Plc,NYSE,,,86943229269
BSX,Boston Scientific Corp.,NYSE,,,86859879710
JCI,Johnson Controls International Plc,NYSE,汽车部件与设备,,86656334566
GD,General Dynamics Corp.,NYSE,航空航天/国防,,84961638485
CSX,CSX Corp.,NYSE,,,84080783234
FCX,"Freeport-McMoRan, Inc.",NYSE,采矿,,83560546880
EPD,Enterprise Products Partners LP,NYSE,,,83271183608
SLB,SLB Ltd.,NYSE,,,83230149670
AMT,American Tower Corp.,NYSE,,,83186428179
ABNB,"Airbnb, Inc.",NASDAQ,,,82693097458
NOC,Northrop Grumman Corp.,NYSE,航空航天/国防,,82045640879
ING,ING Groep NV,NYSE,保险,,81558500140
E,Eni SpA,NYSE,,,80646203506
SHW,The Sherwin-Williams Co.,NYSE,化学制品,,80224559812
ADP,"Automatic Data Processing, Inc.",NASDAQ,商业服务,,80214810688
MCO,Moody's Corp.,NYSE,商业服务,,80014708581
BCS,Barclays PLC,NYSE,银行,,79003879761
AMX,America Movil SAB de CV,NYSE,,,78801797672
ELV,"Elevance Health, Inc.",NYSE,,,78770225248
LYG,Lloyds Banking Group Plc,NYSE,银行,,78119440097
CP,Canadian Pacific Kansas City Ltd.,NYSE,,,77814178740
EMR,Emerson Electric Co.,NYSE,电力组件与设备,,77803040316
REGN,"Regeneron Pharmaceuticals, Inc.",NASDAQ,生物技术,,77411211483
ITW,Illinois Tool Works Inc.,NYSE,,,77354671254
SU,"Suncor Energy, Inc.",NYSE,油气,,77339121914
ORLY,"O'Reilly Automotive, Inc.",NASDAQ,,,76616571403
CRH,CRH Plc,NYSE,建筑材料,,76602900377
MMM,3M Co.,NYSE,,,76174902544
BAM,Brookfield Asset Management Ltd.,NYSE,,,76149541764
MNST,Monster Beverage Corp.,NASDAQ,饮料,,75484568380
ECL,"Ecolab, Inc.",NYSE,化学制品,,75395848027
MDLZ,"Mondelez International, Inc.",NASDAQ,,,75159214695
CI,The Cigna Group,NYSE,健康护理服务,,75153862148
DASH,"DoorDash, Inc.",NYSE,,,74900444992
HLT,"Hilton Worldwide Holdings, Inc.",NYSE,住宿,,73979794376
HOOD,"Robinhood Markets, Inc.",NASDAQ,,,73834287000
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,半导体,,73819939568
AEP,"American Electric Power Co., Inc.",NYSE,电力,,73701769991
NET,"Cloudflare, Inc.",NYSE,,,73405492222
EOG,"EOG Resources, Inc.",NYSE,,,72744847737
ROST,"Ross Stores, Inc.",NASDAQ,,,72650852164
VALE,Vale SA,NYSE,钢铁,,72274170016
MSI,"Motorola Solutions, Inc.",NYSE,计算机硬件,,72263616688
VLO,Valero Energy Corp.,NYSE,油气,,71835575597
NTES,"NetEase, Inc.",NASDAQ,媒体内容,,71323576377
APO,"Apollo Global Management, Inc.",NYSE,私募股权投资,,71249107873
GM,General Motors Co.,NYSE,汽车制造,,71176772627
NSC,Norfolk Southern Corp.,NYSE,运输,,71152504010
KMI,"Kinder Morgan, Inc.",NYSE,,,70716086156
NU,Nu Holdings Ltd.,NYSE,,,70502992663
CNI,Canadian National Railway Co.,NYSE,运输,,70249860933
CTAS,Cintas Corp.,NASDAQ,纺织品,,69703172960
ABB,ABB Ltd.,NYSE,,,69136545199
AON,Aon Plc,NYSE,保险,,68936271956
CL,Colgate-Palmolive Co.,NYSE,,,68741226694
RCL,Royal Caribbean Group,NYSE,休闲,,68638561121
MPC,Marathon Petroleum Corp.,NYSE,,,68497030334
APD,"Air Products & Chemicals, Inc.",NYSE,化学制品,,67557174873
BKR,Baker Hughes Co.,NYSE,工程建设,,67112217856
CIEN,Ciena Corp.,NASDAQ,电信,,66934337982
ASX,"ASE Technology Holding Co., Ltd.",NYSE,半导体,,66861092364
ET,Energy Transfer LP,NYSE,媒体内容,,66810906979
NKE,"NIKE, Inc.",NYSE,,,66684340703
PSX,Phillips 66,NYSE,,,66202228056
TRV,"The Travelers Cos., Inc.",NYSE,保险,,65919852660
SPG,"Simon Property Group, Inc.",NYSE,,,65859741800
B,Barrick Mining Corp.,NYSE,,,65629659393
TRP,TC Energy Corp.,NYSE,管道,,65577301761
TDG,"TransDigm Group, Inc.",NYSE,,,65190254916
MFC,Manulife Financial Corp.,NYSE,保险,,64506060167
BE,Bloom Energy Corp.,NYSE,,,64350154780
RELX,RELX Plc,NYSE,,,64323534060
RSG,"Republic Services, Inc.",NYSE,,,64312322474
TFC,Truist Financial Corp.,NYSE,,,63729825021
FTNT,"Fortinet, Inc.",NASDAQ,计算机硬件,,63441046083
NOK,Nokia Oyj,NYSE,计算机硬件,,63059985426
PCAR,"PACCAR, Inc.",NASDAQ,汽车制造,,62902231299
NWG,NatWest Group Plc,NYSE,,,62636863772
IMO,Imperial Oil Ltd.,NYSE,,,61619382987
DB,Deutsche Bank AG,NYSE,银行,,61062102516
LHX,"L3Harris Technologies, Inc.",NYSE,,,60690475512
SRE,Sempra,NYSE,,,60688060078
RACE,Ferrari NV,NYSE,,,60655244568
FIX,"Comfort Systems USA, Inc.",NYSE,建筑材料,,60573197869
URI,"United Rentals, Inc.",NYSE,,,60347427593
AFL,"Aflac, Inc.",NYSE,保险,,59910710270
TEL,TE Connectivity Plc,NYSE,,,59719380295
TER,"Teradyne, Inc.",NYSE,半导体,,59512936130
O,Realty Income Corp.,NYSE,房地产信托投资基金,,59252573512
WPM,Wheaton Precious Metals Corp.,NYSE,,,58755041740
AZO,"AutoZone, Inc.",NYSE,零售,,58749421143
DVMT,"Dell Technologies, Inc.",NYSE,,,58636798640
UI,"Ubiquiti, Inc.",NYSE,,,58292417922
NXPI,NXP Semiconductors NV,NASDAQ,半导体,,58200215608
MDLN,"Medline, Inc.",NASDAQ,,,58117798177
OXY,Occidental Petroleum Corp.,NYSE,,,58113336093
TGT,Target Corp.,NYSE,零售,,57571529786
CRWV,"CoreWeave, Inc.",NASDAQ,,,57283022720
MSTR,"Strategy, Inc.",NASDAQ,软件,,57254624112
COHR,Coherent Corp.,NYSE,半导体,,57000107235
KEYS,"Keysight Technologies, Inc.",NYSE,,,56981703964
OKE,"ONEOK, Inc.",NYSE,管道,,56633452137
LITE,"Lumentum Holdings, Inc.",NASDAQ,,,56495964697
FANG,"Diamondback Energy, Inc.",NASDAQ,,,56284851453
MPLX,MPLX LP,NYSE,,,55948002052
ALL,The Allstate Corp.,NYSE,保险,,55895885473
LNG,"Cheniere Energy, Inc.",NYSE,,,55671568173
D,"Dominion Energy, Inc.",NYSE,,,55286882040
GWW,"W.W. Grainger, Inc.",NYSE,销售/批发,,54969993259
AJG,Arthur J. Gallagher & Co.,NYSE,保险,,54814775284
VST,Vistra Corp.,NYSE,,,54533520575
SQ,"Block, Inc.",NYSE,,,53898877128
TRGP,Targa Resources Corp.,NYSE,,,53350362501
CTVA,"Corteva, Inc.",NYSE,,,53003593389
SE,Sea Ltd. (Singapore),NYSE,管道,,52618547528
AME,"AMETEK, Inc.",NYSE,,,52424329928
PSA,Public Storage,NYSE,,,52171167164
TAK,"Takeda Pharmaceutical Co., Ltd.",NYSE,,,51826492235
ETR,Entergy Corp.,NYSE,电力,,51818228500
CARR,Carrier Global Corp.,NYSE,,,51813576191
NDAQ,"Nasdaq, Inc.",NASDAQ,,,51633876583
CVE,"Cenovus Energy, Inc.",NYSE,,,51548954571
FAST,Fastenal Co.,NASDAQ,,,51294207323
NUE,Nucor Corp.,NYSE,钢铁,,51259878959
COIN,"Coinbase Global, Inc.",NASDAQ,,,51251709089
MET,"MetLife, Inc.",NYSE,保险,,51046039523
EA,"Electronic Arts, Inc.",NASDAQ,软件,,50683882568
CCJ,Cameco Corp.,NYSE,采矿,,50669905182
FERG,"Ferguson Enterprises, Inc.",NYSE,,,50204060962
F,Ford Motor Co.,NYSE,汽车制造,,49697310157
XEL,"Xcel Energy, Inc.",NYSE,电力,,49608413433
INFY,Infosys Ltd.,NYSE,,,49583730463
ADSK,"Autodesk, Inc.",NASDAQ,软件,,49547012570
SNOW,"Snowflake, Inc.",NYSE,,,49260519812
ZTS,"Zoetis, Inc.",NYSE,,,49057538909
FER,Ferrovial SE,NASDAQ,,,48837502809
CAH,"Cardinal Health, Inc.",NYSE,卫生保健设施,,48385678061
EXC,Exelon Corp.,NYSE,电力,,48140386733
GRMN,Garmin Ltd.,NASDAQ,计算机硬件,,47808068240
EW,Edwards Lifesciences Corp.,NYSE,,,47437849796
AU,Anglogold Ashanti Plc,NYSE,,,47426383281
ODFL,"Old Dominion Freight Line, Inc.",NASDAQ,,,46190860274
MCHP,"Microchip Technology, Inc.",NASDAQ,半导体,,45596072741
FITB,Fifth Third Bancorp,NASDAQ,银行,,45549076134
ABEV,Ambev SA,NYSE,,,45309284554
RKLB,Rocket Lab Corp.,NASDAQ,,,45262081998
IDXX,"IDEXX Laboratories, Inc.",NASDAQ,,,45136964544
ROK,"Rockwell Automation, Inc.",NYSE,机械-多元,,45093160047
EBAY,"eBay, Inc.",NASDAQ,,,44961280273
FNV,Franco-Nevada Corp.,NYSE,,,44790993538
WAB,Westinghouse Air Brake Technologies Corp.,NYSE,,,44659923576
PYPL,"PayPal Holdings, Inc.",NASDAQ,,,44659815768
DHI,"D.R. Horton, Inc.",NYSE,房屋建筑商,,44371703175
STM,STMicroelectronics NV,NYSE,半导体,,44266393111
DAL,"Delta Air Lines, Inc.",NYSE,,,44176282284
BSBR,Banco Santander (Brasil) SA,NYSE,银行,,44117426956
MT,ArcelorMittal SA,NYSE,,,44061572155
DEO,Diageo Plc,NYSE,饮料,,43938053249
CCEP,Coca-Cola Europacific Partners plc,NYSE,,,43563738115
MSCI,"MSCI, Inc.",NYSE,软件,,43286853886
RKT,"Rocket Cos., Inc.",NYSE,包装容器,,43241868914
YUM,"Yum! Brands, Inc.",NYSE,,,43215592736
CBRE,"CBRE Group, Inc.",NYSE,,,43014753962
AMP,"Ameriprise Financial, Inc.",NYSE,保险,,42841648120
CMG,"Chipotle Mexican Grill, Inc.",NYSE,,,42810642619
BIDU,"Baidu, Inc.",NASDAQ,媒体内容,,42790175123
BDX,"Becton, Dickinson & Co.",NYSE,医疗保健产品,,42568071782
STT,State Street Corp.,NYSE,,,42211677094
HLN,Haleon Plc,NYSE,,,42140296383
XYZ,"Block, Inc.",NYSE,,,41648469269
VTR,"Ventas, Inc.",NYSE,房地产信托投资基金,,41641064336
CLS,"Celestica, Inc.",NYSE,电子,,41585504371
WCN,"Waste Connections, Inc.",NYSE,环境控制,,41552390643
BBD,Banco Bradesco SA,NYSE,银行,,41015419834
KR,The Kroger Co.,NYSE,食品,,40996625840
JD,"JD.com, Inc.",NASDAQ,,,40599022226
ED,"Consolidated Edison, Inc.",NYSE,电力,,40393705187
ALNY,"Alnylam Pharmaceuticals, Inc.",NASDAQ,生物技术和制药,,40309904540
PEG,"Public Service Enterprise Group, Inc.",NYSE,,,40243352531
RBLX,Roblox Corp.,NYSE,,,40156105028
TRI,Thomson Reuters Corp.,NYSE,,,39817893461
AIG,"American International Group, Inc.",NYSE,保险,,39676422614
TTWO,"Take-Two Interactive Software, Inc.",NASDAQ,软件,,39454408772
SLF,"Sun Life Financial, Inc.",NYSE,保险,,39427962221
FMX,Fomento Economico Mexicano SAB de CV,NYSE,饮料,,39268574161
KDP,"Keurig Dr Pepper, Inc.",NYSE,,,39170507782
ESLT,Elbit Systems Ltd.,NASDAQ,航空航天/国防,,38790776669
GFI,Gold Fields Ltd.,NYSE,采矿,,38771885527
PUK,Prudential Plc,NYSE,保险,,38430805749
EME,"EMCOR Group, Inc.",NYSE,工程建设,,38381734141
HSY,The Hershey Co.,NYSE,,,38089685584
KB,"KB Financial Group, Inc.",NYSE,多元化金融服务,,38073750000
HIG,"The Hartford Insurance Group, Inc.",NYSE,保险,,38043876669
VMC,Vulcan Materials Co.,NYSE,采矿,,38026879127
WEC,"WEC Energy Group, Inc.",NYSE,,,37712758024
ERIC,Telefonaktiebolaget LM Ericsson,NASDAQ,计算机硬件,,37662900636
CCI,"Crown Castle, Inc.",NYSE,电信,,37559218536
CPNG,"Coupang, Inc.",NYSE,,,37203698862
EQT,EQT Corp.,NYSE,,,37153393798
HPE,Hewlett Packard Enterprise Co.,NYSE,,,37078937112
MLM,"Martin Marietta Materials, Inc.",NYSE,,,36988271810
ARES,Ares Management Corp.,NYSE,,,36874617203
TEVA,Teva Pharmaceutical Industries Ltd.,NYSE,生物技术和制药,,36847540240
HEI,HEICO Corp.,NYSE,航空航天/国防,,36802162063
ALC,Alcon AG,NYSE,卫生保健设施,,36752065686
ON,ON Semiconductor Corp.,NASDAQ,,,36697440716
BBDO,Banco Bradesco SA,NYSE,银行,,36627516746
KGC,Kinross Gold Corp.,NYSE,,,36526333106
CUK,Carnival Plc,NYSE,休闲,,36468322752
CCL,Carnival Corp.,NYSE,休闲,,36456872770
LYV,"Live Nation Entertainment, Inc.",NYSE,,,36400848499
ROP,"Roper Technologies, Inc.",NYSE,机械-多元,,36252263227
ABC,AmerisourceBergen Corp.,NYSE,制药,,36149701702
IX,ORIX Corp.,NYSE,,,36092930153
LVS,Las Vegas Sands Corp.,NYSE,住宿,,35958014851
VOD,Vodafone Group Plc,NASDAQ,电信,,35852376538
PCG,PG&E Corp.,NYSE,,,35830195706
SATS,EchoStar Corp.,NASDAQ,电信,,35733942011
VIK,Viking Holdings Ltd. (Bermuda),NYSE,,,35462654120
ONC,BeOne Medicines Ltd.,NASDAQ,,,35353040048
TKO,"TKO Group Holdings, Inc.",NYSE,,,35268615728
SYY,Sysco Corp.,NYSE,食品,,35098160933
ADM,Archer-Daniels-Midland Co.,NYSE,农业,,35081964387
NTR,Nutrien Ltd.,NYSE,,,35061823415
JBL,"Jabil, Inc.",NYSE,,,34891299579
ACGL,Arch Capital Group Ltd.,NASDAQ,保险,,34547777633
IBKR,"Interactive Brokers Group, Inc.",NASDAQ,多元化金融服务,,34521940005
SYM,"Symbotic, Inc.",NASDAQ,,,34371966990
FI,"Fiserv, Inc.",NASDAQ,,,34314949597
TCOM,Trip.com Group Ltd.,NASDAQ,,,34209603731
HAL,Halliburton Co.,NYSE,油气服务,,34078601185
CHT,"Chunghwa Telecom Co., Ltd.",NYSE,,,33768163842
PRU,"Prudential Financial, Inc.",NYSE,保险,,33707111975
KVUE,"Kenvue, Inc.",NYSE,,,33684931753
HBAN,"Huntington Bancshares, Inc.",NASDAQ,银行,,33579421045
IRM,"Iron Mountain, Inc.",NYSE,,,33499089764
NRG,"NRG Energy, Inc.",NYSE,电力,,33146368884
GFS,"GLOBALFOUNDRIES, Inc.",NASDAQ,,,33075358967
STLD,"Steel Dynamics, Inc.",NASDAQ,钢铁,,32846157612
FISV,"Fiserv, Inc.",NASDAQ,软件,,32838067422
AXON,"Axon Enterprise, Inc.",NYSE,,,32759850096
KMB,Kimberly-Clark Corp.,NYSE,家庭产品/用品,,32674773215
PAYX,"Paychex, Inc.",NASDAQ,商业服务,,32600886588
A,"Agilent Technologies, Inc.",NYSE,电子,,32465355239
NBIS,Nebius Group NV,NASDAQ,,,32377330292
CPRT,"Copart, Inc.",NASDAQ,,,32108032715
FLEX,Flex Ltd.,NASDAQ,电子,,32046460562
MTB,M&T Bank Corp.,NYSE,银行,,31967669492
TS,Tenaris SA,NYSE,金属构造/部件,,31890750771
SHG,"Shinhan Financial Group Co., Ltd.",NYSE,银行,,31820248985
AMRZ,Amrize Ltd.,NYSE,,,31817847810
CBOE,"Cboe Global Markets, Inc.",NASDAQ,,,31805955496
IR,"Ingersoll Rand, Inc.",NYSE,,,31803574220
RMD,"ResMed, Inc.",NYSE,,,31625292469
SUNB,"Sunbelt Rentals Holdings, Inc.",NYSE,,,31431451279
HMC,"Honda Motor Co., Ltd.",NYSE,汽车制造,,31412891144
ALAB,"Astera Labs, Inc.",NASDAQ,,,31395981958
GEHC,"GE Healthcare Technologies, Inc.",NASDAQ,,,31246750250
WDAY,"Workday, Inc.",NYSE,软件,,31143260563
AEE,Ameren Corp.,NYSE,电力,,31037725539
CQP,Cheniere Energy Partners LP,NYSE,管道,,31013251408
ATO,Atmos Energy Corp.,NYSE,天然气,,30966860513
DTE,DTE Energy Co.,NYSE,,,30904656405
